service_id,client_id,staff_id,service_date,service_type_code,duration_minutes
L003170,K0020,S015,2025-04-02,BEG,45
L003171,K0108,S012,2025-04-02,DOK,120
L003172,K0124,S015,2025-04-02,AST,30
L003173,K0155,S027,2025-04-02,SCH,45
L003174,K0173,S017,2025-04-02,SCH,120
L003175,K0057,S004,2025-04-02,SCH,45
L003176,K0012,S002,2025-04-03,BER,30
L003177,K0155,S010,2025-04-03,BER,60
L003178,K0150,S011,2025-04-03,DOK,60
L003179,K0010,S026,2025-04-03,FAL,45
L003180,K0047,S025,2025-04-03,BEG,30
L003181,K0105,S003,2025-04-03,SCH,30
L003182,K0157,S022,2025-04-03,GRP,30
L003183,K0163,S023,2025-04-03,DOK,45
L003184,K0055,S031,2025-04-03,SCH,60
L003185,K0073,S010,2025-04-03,DOK,120
L003186,K0148,S026,2025-04-03,AST,60
L003187,K0132,S002,2025-04-03,DOK,90
L003188,K0092,S007,2025-04-03,SCH,180
L003189,K0135,S022,2025-04-03,BEG,120
L003190,K0149,S023,2025-04-03,AST,60
L003191,K0129,S032,2025-04-03,FAL,90
L003192,K0124,S023,2025-04-03,BEG,90
L003193,K0126,S027,2025-04-03,GRP,45
L003194,K0105,S016,2025-04-03,AST,30
L003195,K0060,S007,2025-04-03,AST,60
L003196,K0045,S031,2025-04-03,BEG,90
L003197,K0127,S024,2025-04-03,BER,90
L003198,K0095,S020,2025-04-03,BEG,180
L003199,K0173,S034,2025-04-03,SCH,45
L003200,K0131,S013,2025-04-03,BER,60
L003201,K0161,S004,2025-04-03,AST,90
L003202,K0086,S016,2025-04-03,AST,90
L003203,K0107,S016,2025-04-03,AST,180
L003204,K0027,S017,2025-04-03,SCH,45
L003205,K0164,S007,2025-04-03,BER,45
L003206,K0010,S005,2025-04-03,GRP,30
L003207,K0152,S014,2025-04-03,FAL,60
L003208,K0073,S012,2025-04-03,SCH,180
L003209,K0158,S018,2025-04-03,GRP,45
L003210,K0101,S016,2025-04-03,AST,60
L003211,K0108,S034,2025-04-03,GRP,60
L003212,K0007,S011,2025-04-03,DOK,180
L003213,K0055,S026,2025-04-03,DOK,120
L003214,K0024,S022,2025-04-03,AST,45
L003215,K0122,S001,2025-04-03,AST,180
L003216,K0127,S025,2025-04-03,BEG,90
L003217,K0119,S007,2025-04-03,AST,60
L003218,K0114,S013,2025-04-03,BER,180
L003219,K0061,S007,2025-04-03,GRP,120
L003220,K0087,S032,2025-04-03,SCH,45
L003221,K0020,S002,2025-04-03,SCH,90
L003222,K0006,S006,2025-04-03,AST,45
L003223,K0047,S018,2025-04-03,AST,60
L003224,K0042,S012,2025-04-03,BEG,60
L003225,K0045,S013,2025-04-03,DOK,45
L003226,K0017,S010,2025-04-03,DOK,30
L003227,K0002,S017,2025-04-03,BEG,120
L003228,K0062,S029,2025-04-04,GRP,60
L003229,K0144,S031,2025-04-04,DOK,45
L003230,K0071,S006,2025-04-04,SCH,30
L003231,K0106,S027,2025-04-04,DOK,60
L003232,K0146,S008,2025-04-04,BER,45
L003233,K0012,S024,2025-04-04,SCH,120
L003234,K0171,S028,2025-04-04,DOK,60
L003235,K0110,S015,2025-04-04,GRP,30
L003236,K0163,S005,2025-04-04,DOK,30
L003237,K0003,S023,2025-04-04,AST,60
L003238,K0178,S007,2025-04-04,DOK,180
L003239,K0146,S024,2025-04-04,DOK,30
L003240,K0103,S001,2025-04-04,SCH,60
L003241,K0045,S006,2025-04-04,FAL,60
L003242,K0038,S011,2025-04-04,GRP,60
L003243,K0131,S011,2025-04-04,SCH,60
L003244,K0102,S006,2025-04-04,BER,60
L003245,K0073,S023,2025-04-04,BEG,30
L003246,K0070,S002,2025-04-04,AST,30
L003247,K0138,S027,2025-04-04,AST,120
L003248,K0021,S007,2025-04-04,AST,180
L003249,K0149,S013,2025-04-04,AST,45
L003250,K0122,S024,2025-04-04,BEG,45
L003251,K0027,S014,2025-04-04,SCH,180
L003252,K0057,S025,2025-04-04,AST,180
L003253,K0111,S013,2025-04-04,AST,30
L003254,K0140,S006,2025-04-04,BEG,180
L003255,K0019,S027,2025-04-04,AST,120
L003256,K0060,S026,2025-04-04,BEG,60
L003257,K0110,S022,2025-04-04,DOK,120
L003258,K0172,S008,2025-04-04,BER,60
L003259,K0126,S017,2025-04-04,AST,45
L003260,K0103,S013,2025-04-04,GRP,30
L003261,K0162,S026,2025-04-04,AST,30
L003262,K0144,S003,2025-04-04,SCH,45
L003263,K0116,S008,2025-04-04,GRP,30
L003264,K0042,S023,2025-04-04,DOK,90
L003265,K0021,S014,2025-04-04,AST,90
L003266,K0115,S012,2025-04-04,AST,45
L003267,K0027,S028,2025-04-04,DOK,60
L003268,K0164,S011,2025-04-04,AST,30
L003269,K0150,S013,2025-04-04,SCH,30
L003270,K0055,S029,2025-04-04,AST,180
L003271,K0179,S031,2025-04-04,AST,90
L003272,K0173,S014,2025-04-04,SCH,180
L003273,K0172,S026,2025-04-04,GRP,180
L003274,K0118,S028,2025-04-04,DOK,90
L003275,K0101,S005,2025-04-04,AST,120
L003276,K0124,S031,2025-04-04,DOK,60
L003277,K0019,S008,2025-04-04,AST,30
L003278,K0043,S007,2025-04-04,SCH,180
L003279,K0017,S028,2025-04-04,AST,45
L003280,K0145,S010,2025-04-04,AST,120
L003281,K0149,S025,2025-04-07,DOK,45
L003282,K0106,S004,2025-04-07,DOK,45
L003283,K0128,S024,2025-04-07,SCH,120
L003284,K0095,S032,2025-04-07,AST,180
L003285,K0123,S034,2025-04-07,FAL,120
L003286,K0073,S029,2025-04-07,BEG,180
L003287,K0069,S004,2025-04-07,AST,120
L003288,K0171,S020,2025-04-07,SCH,60
L003289,K0019,S034,2025-04-07,SCH,180
L003290,K0070,S032,2025-04-07,BEG,30
L003291,K0100,S008,2025-04-07,DOK,60
L003292,K0145,S026,2025-04-07,AST,30
L003293,K0020,S005,2025-04-07,DOK,30
L003294,K0028,S022,2025-04-07,AST,45
L003295,K0001,S026,2025-04-07,AST,30
L003296,K0106,S018,2025-04-07,DOK,60
L003297,K0129,S001,2025-04-07,BEG,60
L003298,K0086,S010,2025-04-07,AST,60
L003299,K0134,S016,2025-04-07,GRP,60
L003300,K0020,S032,2025-04-07,AST,45
L003301,K0021,S026,2025-04-07,GRP,180
L003302,K0055,S014,2025-04-07,FAL,90
L003303,K0076,S026,2025-04-07,AST,60
L003304,K0002,S004,2025-04-07,AST,60
L003305,K0103,S010,2025-04-07,FAL,60
L003306,K0101,S016,2025-04-07,BER,90
L003307,K0161,S026,2025-04-07,FAL,30
L003308,K0144,S001,2025-04-07,AST,30
L003309,K0012,S016,2025-04-07,SCH,60
L003310,K0135,S004,2025-04-07,AST,30
L003311,K0012,S018,2025-04-07,BEG,60
L003312,K0159,S003,2025-04-07,FAL,45
L003313,K0048,S022,2025-04-07,DOK,120
L003314,K0131,S012,2025-04-07,SCH,120
L003315,K0019,S001,2025-04-07,BEG,45
L003316,K0031,S027,2025-04-07,AST,60
L003317,K0004,S003,2025-04-07,GRP,90
L003318,K0114,S031,2025-04-07,DOK,90
L003319,K0150,S004,2025-04-07,AST,180
L003320,K0061,S008,2025-04-07,AST,45
L003321,K0138,S018,2025-04-07,BEG,120
L003322,K0010,S011,2025-04-07,BEG,30
L003323,K0084,S002,2025-04-07,AST,45
L003324,K0020,S017,2025-04-08,DOK,120
L003325,K0032,S022,2025-04-08,AST,90
L003326,K0105,S011,2025-04-08,BEG,60
L003327,K0098,S010,2025-04-08,SCH,30
L003328,K0134,S020,2025-04-08,AST,30
L003329,K0162,S017,2025-04-08,AST,90
L003330,K0112,S025,2025-04-08,GRP,45
L003331,K0165,S022,2025-04-08,GRP,60
L003332,K0155,S017,2025-04-08,DOK,45
L003333,K0165,S015,2025-04-08,BER,60
L003334,K0045,S016,2025-04-08,SCH,45
L003335,K0024,S020,2025-04-08,AST,120
L003336,K0002,S007,2025-04-08,DOK,60
L003337,K0038,S029,2025-04-08,AST,30
L003338,K0153,S012,2025-04-08,SCH,45
L003339,K0102,S006,2025-04-08,DOK,90
L003340,K0165,S014,2025-04-08,SCH,45
L003341,K0038,S014,2025-04-08,BEG,45
L003342,K0047,S011,2025-04-08,AST,60
L003343,K0172,S026,2025-04-08,BEG,45
L003344,K0085,S022,2025-04-08,GRP,45
L003345,K0006,S026,2025-04-08,AST,180
L003346,K0062,S013,2025-04-08,BEG,120
L003347,K0132,S006,2025-04-08,AST,30
L003348,K0076,S016,2025-04-08,SCH,45
L003349,K0155,S011,2025-04-08,AST,60
L003350,K0062,S008,2025-04-08,GRP,60
L003351,K0027,S017,2025-04-08,SCH,180
L003352,K0153,S029,2025-04-08,DOK,120
L003353,K0046,S010,2025-04-08,SCH,90
L003354,K0129,S022,2025-04-08,SCH,60
L003355,K0153,S011,2025-04-08,BEG,60
L003356,K0081,S034,2025-04-08,AST,120
L003357,K0096,S020,2025-04-08,DOK,180
L003358,K0084,S024,2025-04-08,AST,45
L003359,K0149,S027,2025-04-08,BER,60
L003360,K0127,S022,2025-04-08,BEG,180
L003361,K0066,S004,2025-04-08,FAL,180
L003362,K0086,S010,2025-04-08,FAL,90
L003363,K0065,S031,2025-04-08,AST,45
L003364,K0102,S001,2025-04-08,DOK,60
L003365,K0002,S029,2025-04-08,FAL,90
L003366,K0174,S006,2025-04-08,BER,60
L003367,K0014,S008,2025-04-08,SCH,60
L003368,K0106,S025,2025-04-08,AST,60
L003369,K0071,S029,2025-04-08,DOK,120
L003370,K0093,S032,2025-04-08,SCH,45
L003371,K0022,S022,2025-04-08,GRP,120
L003372,K0013,S031,2025-04-08,DOK,180
L003373,K0171,S025,2025-04-08,SCH,60
L003374,K0030,S025,2025-04-09,SCH,60
L003375,K0174,S031,2025-04-09,DOK,45
L003376,K0155,S015,2025-04-09,AST,30
L003377,K0172,S018,2025-04-09,BEG,30
L003378,K0048,S032,2025-04-09,FAL,180
L003379,K0108,S022,2025-04-09,BEG,60
L003380,K0141,S015,2025-04-09,BEG,90
L003381,K0053,S012,2025-04-09,AST,120
L003382,K0163,S023,2025-04-09,FAL,45
L003383,K0004,S006,2025-04-09,FAL,60
L003384,K0099,S001,2025-04-09,AST,120
L003385,K0005,S008,2025-04-09,DOK,120
L003386,K0118,S012,2025-04-09,BEG,45
L003387,K0135,S012,2025-04-09,BEG,60
L003388,K0071,S023,2025-04-09,DOK,30
L003389,K0010,S004,2025-04-09,BEG,180
L003390,K0090,S005,2025-04-09,AST,90
L003391,K0107,S013,2025-04-09,SCH,45
L003392,K0168,S006,2025-04-09,FAL,90
L003393,K0163,S004,2025-04-09,SCH,120
L003394,K0122,S001,2025-04-09,DOK,45
L003395,K0112,S001,2025-04-09,DOK,30
L003396,K0142,S031,2025-04-09,AST,60
L003397,K0018,S006,2025-04-09,BEG,60
L003398,K0054,S010,2025-04-09,SCH,90
L003399,K0114,S004,2025-04-09,BEG,30
L003400,K0043,S005,2025-04-09,BER,90
L003401,K0066,S003,2025-04-09,BEG,60
L003402,K0118,S031,2025-04-09,DOK,60
L003403,K0115,S002,2025-04-09,GRP,90
L003404,K0127,S029,2025-04-09,BEG,30
L003405,K0172,S005,2025-04-09,BER,60
L003406,K0126,S001,2025-04-09,DOK,60
L003407,K0061,S002,2025-04-09,DOK,120
L003408,K0007,S032,2025-04-09,DOK,90
L003409,K0112,S027,2025-04-09,AST,60
L003410,K0129,S010,2025-04-09,DOK,90
L003411,K0132,S014,2025-04-09,BEG,60
L003412,K0135,S004,2025-04-09,BEG,60
L003413,K0013,S008,2025-04-09,AST,180
L003414,K0047,S031,2025-04-09,GRP,120
L003415,K0017,S012,2025-04-09,BEG,45
L003416,K0120,S014,2025-04-09,SCH,60
L003417,K0102,S004,2025-04-09,FAL,45
L003418,K0068,S022,2025-04-09,BER,45
L003419,K0179,S024,2025-04-09,BER,180
L003420,K0086,S001,2025-04-10,SCH,120
L003421,K0160,S016,2025-04-10,AST,180
L003422,K0145,S003,2025-04-10,FAL,180
L003423,K0123,S029,2025-04-10,AST,180
L003424,K0126,S002,2025-04-10,AST,60
L003425,K0006,S001,2025-04-10,GRP,90
L003426,K0027,S022,2025-04-10,AST,120
L003427,K0145,S012,2025-04-10,GRP,45
L003428,K0108,S011,2025-04-10,DOK,60
L003429,K0124,S025,2025-04-10,DOK,120
L003430,K0150,S006,2025-04-10,BER,60
L003431,K0131,S008,2025-04-10,AST,120
L003432,K0174,S017,2025-04-10,DOK,90
L003433,K0108,S002,2025-04-10,BEG,90
L003434,K0141,S034,2025-04-10,BER,120
L003435,K0119,S008,2025-04-10,AST,60
L003436,K0151,S032,2025-04-10,GRP,120
L003437,K0105,S016,2025-04-10,SCH,30
L003438,K0163,S022,2025-04-10,AST,60
L003439,K0127,S011,2025-04-10,BER,60
L003440,K0138,S002,2025-04-10,BEG,60
L003441,K0122,S025,2025-04-10,GRP,60
L003442,K0019,S003,2025-04-10,AST,180
L003443,K0108,S023,2025-04-10,SCH,30
L003444,K0121,S010,2025-04-10,SCH,180
L003445,K0109,S008,2025-04-10,GRP,60
L003446,K0087,S007,2025-04-10,AST,90
L003447,K0174,S013,2025-04-10,GRP,60
L003448,K0149,S032,2025-04-10,SCH,90
L003449,K0148,S023,2025-04-10,SCH,120
L003450,K0148,S031,2025-04-10,BEG,120
L003451,K0065,S018,2025-04-10,GRP,90
L003452,K0001,S025,2025-04-10,AST,30
L003453,K0103,S002,2025-04-10,BER,30
L003454,K0086,S002,2025-04-10,AST,60
L003455,K0014,S015,2025-04-10,BEG,45
L003456,K0129,S031,2025-04-10,AST,60
L003457,K0027,S020,2025-04-10,SCH,60
L003458,K0060,S020,2025-04-10,AST,60
L003459,K0135,S022,2025-04-10,SCH,45
L003460,K0006,S022,2025-04-10,DOK,90
L003461,K0045,S018,2025-04-10,SCH,90
L003462,K0040,S018,2025-04-10,SCH,60
L003463,K0005,S004,2025-04-10,SCH,60
L003464,K0022,S014,2025-04-10,BEG,120
L003465,K0027,S004,2025-04-10,FAL,180
L003466,K0129,S004,2025-04-10,DOK,90
L003467,K0068,S020,2025-04-10,AST,30
L003468,K0014,S023,2025-04-10,SCH,30
L003469,K0054,S024,2025-04-10,BEG,45
L003470,K0063,S007,2025-04-10,DOK,60
L003471,K0165,S005,2025-04-10,GRP,120
L003472,K0130,S032,2025-04-10,SCH,120
L003473,K0137,S032,2025-04-10,SCH,30
L003474,K0140,S005,2025-04-10,GRP,45
L003475,K0144,S007,2025-04-11,SCH,90
L003476,K0045,S031,2025-04-11,BEG,90
L003477,K0165,S013,2025-04-11,AST,120
L003478,K0158,S007,2025-04-11,AST,60
L003479,K0063,S026,2025-04-11,SCH,45
L003480,K0025,S016,2025-04-11,AST,45
L003481,K0145,S008,2025-04-11,AST,45
L003482,K0061,S004,2025-04-11,SCH,30
L003483,K0001,S004,2025-04-11,BER,30
L003484,K0111,S013,2025-04-11,FAL,60
L003485,K0142,S003,2025-04-11,SCH,45
L003486,K0071,S012,2025-04-11,DOK,120
L003487,K0148,S003,2025-04-11,GRP,45
L003488,K0030,S004,2025-04-11,SCH,45
L003489,K0014,S003,2025-04-11,SCH,60
L003490,K0040,S010,2025-04-11,GRP,60
L003491,K0117,S027,2025-04-11,AST,45
L003492,K0043,S014,2025-04-11,AST,90
L003493,K0063,S025,2025-04-11,BEG,45
L003494,K0046,S017,2025-04-11,BER,120
L003495,K0162,S010,2025-04-11,DOK,90
L003496,K0130,S008,2025-04-11,AST,180
L003497,K0008,S026,2025-04-11,SCH,180
L003498,K0008,S006,2025-04-11,SCH,60
L003499,K0153,S001,2025-04-11,DOK,120
L003500,K0092,S025,2025-04-11,FAL,90
L003501,K0109,S011,2025-04-11,SCH,45
L003502,K0055,S008,2025-04-11,AST,30
L003503,K0126,S026,2025-04-11,AST,120
L003504,K0024,S034,2025-04-11,AST,60
L003505,K0007,S015,2025-04-11,SCH,30
L003506,K0155,S027,2025-04-11,FAL,180
L003507,K0127,S018,2025-04-11,DOK,60
L003508,K0071,S013,2025-04-11,BEG,90
L003509,K0120,S008,2025-04-11,BEG,45
L003510,K0100,S005,2025-04-11,GRP,30
L003511,K0032,S022,2025-04-11,AST,60
L003512,K0032,S024,2025-04-11,AST,45
L003513,K0004,S027,2025-04-11,SCH,45
L003514,K0047,S007,2025-04-11,BER,30
L003515,K0165,S026,2025-04-11,SCH,60
L003516,K0027,S007,2025-04-11,DOK,60
L003517,K0004,S004,2025-04-11,AST,90
L003518,K0050,S032,2025-04-11,SCH,180
L003519,K0022,S024,2025-04-14,FAL,30
L003520,K0144,S031,2025-04-14,SCH,120
L003521,K0031,S022,2025-04-14,SCH,60
L003522,K0149,S022,2025-04-14,BER,30
L003523,K0090,S027,2025-04-14,DOK,60
L003524,K0122,S031,2025-04-14,AST,45
L003525,K0138,S010,2025-04-14,DOK,60
L003526,K0092,S018,2025-04-14,AST,90
L003527,K0173,S027,2025-04-14,AST,45
L003528,K0111,S018,2025-04-14,SCH,60
L003529,K0019,S007,2025-04-14,GRP,180
L003530,K0117,S015,2025-04-14,GRP,180
L003531,K0146,S034,2025-04-14,AST,60
L003532,K0053,S032,2025-04-14,AST,45
L003533,K0160,S004,2025-04-14,SCH,90
L003534,K0050,S031,2025-04-14,AST,45
L003535,K0153,S018,2025-04-14,AST,90
L003536,K0159,S031,2025-04-14,SCH,45
L003537,K0140,S017,2025-04-14,AST,30
L003538,K0093,S034,2025-04-14,DOK,60
L003539,K0111,S013,2025-04-14,GRP,120
L003540,K0121,S031,2025-04-14,GRP,120
L003541,K0004,S018,2025-04-14,DOK,60
L003542,K0152,S018,2025-04-14,BER,30
L003543,K0002,S023,2025-04-14,DOK,90
L003544,K0130,S015,2025-04-14,DOK,180
L003545,K0031,S004,2025-04-14,SCH,180
L003546,K0092,S008,2025-04-14,DOK,90
L003547,K0053,S010,2025-04-14,AST,60
L003548,K0021,S023,2025-04-14,BEG,60
L003549,K0032,S032,2025-04-14,AST,45
L003550,K0160,S024,2025-04-14,AST,60
L003551,K0049,S002,2025-04-14,GRP,60
L003552,K0162,S029,2025-04-14,GRP,90
L003553,K0093,S026,2025-04-14,SCH,180
L003554,K0032,S006,2025-04-14,AST,120
L003555,K0014,S016,2025-04-14,SCH,60
L003556,K0140,S005,2025-04-14,DOK,30
L003557,K0008,S022,2025-04-14,BEG,60
L003558,K0102,S017,2025-04-14,BEG,120
L003559,K0006,S024,2025-04-14,BEG,45
L003560,K0049,S025,2025-04-14,AST,30
L003561,K0093,S031,2025-04-15,BER,60
L003562,K0032,S029,2025-04-15,GRP,45
L003563,K0014,S002,2025-04-15,AST,120
L003564,K0111,S031,2025-04-15,AST,60
L003565,K0158,S025,2025-04-15,GRP,120
L003566,K0025,S004,2025-04-15,GRP,60
L003567,K0090,S015,2025-04-15,SCH,90
L003568,K0031,S034,2025-04-15,AST,30
L003569,K0112,S027,2025-04-15,DOK,30
L003570,K0034,S029,2025-04-15,DOK,45
L003571,K0107,S034,2025-04-15,AST,180
L003572,K0014,S013,2025-04-15,FAL,30
L003573,K0031,S015,2025-04-15,AST,45
L003574,K0144,S020,2025-04-15,BEG,120
L003575,K0003,S027,2025-04-15,DOK,120
L003576,K0115,S001,2025-04-15,AST,90
L003577,K0152,S010,2025-04-15,GRP,180
L003578,K0174,S003,2025-04-15,DOK,120
L003579,K0070,S016,2025-04-15,DOK,120
L003580,K0111,S012,2025-04-15,BEG,45
L003581,K0115,S010,2025-04-15,BEG,180
L003582,K0145,S027,2025-04-15,AST,45
L003583,K0095,S013,2025-04-15,AST,30
L003584,K0048,S006,2025-04-15,GRP,60
L003585,K0076,S023,2025-04-15,DOK,180
L003586,K0152,S020,2025-04-15,SCH,120
L003587,K0130,S015,2025-04-15,SCH,45
L003588,K0087,S023,2025-04-15,BEG,60
L003589,K0120,S032,2025-04-15,SCH,120
L003590,K0014,S027,2025-04-15,SCH,45
L003591,K0050,S016,2025-04-15,FAL,60
L003592,K0146,S022,2025-04-15,AST,30
L003593,K0043,S005,2025-04-15,DOK,90
L003594,K0138,S034,2025-04-15,BEG,90
L003595,K0101,S010,2025-04-15,AST,30
L003596,K0129,S008,2025-04-15,FAL,30
L003597,K0049,S014,2025-04-15,AST,30
L003598,K0099,S008,2025-04-15,DOK,45
L003599,K0024,S023,2025-04-15,AST,180
L003600,K0062,S015,2025-04-15,GRP,60
L003601,K0144,S010,2025-04-15,SCH,180
L003602,K0171,S024,2025-04-15,FAL,120
L003603,K0008,S006,2025-04-15,GRP,90
L003604,K0060,S004,2025-04-15,GRP,60
L003605,K0123,S029,2025-04-15,FAL,180
L003606,K0096,S011,2025-04-15,GRP,180
L003607,K0160,S026,2025-04-15,DOK,90
L003608,K0155,S014,2025-04-15,SCH,30
L003609,K0063,S020,2025-04-15,AST,180
L003610,K0137,S011,2025-04-16,AST,30
L003611,K0065,S003,2025-04-16,SCH,60
L003612,K0142,S016,2025-04-16,GRP,45
L003613,K0090,S005,2025-04-16,BER,90
L003614,K0153,S024,2025-04-16,FAL,120
L003615,K0066,S006,2025-04-16,AST,30
L003616,K0036,S012,2025-04-16,DOK,180
L003617,K0024,S001,2025-04-16,FAL,60
L003618,K0038,S026,2025-04-16,AST,60
L003619,K0024,S011,2025-04-16,AST,30
L003620,K0036,S018,2025-04-16,AST,90
L003621,K0145,S001,2025-04-16,AST,60
L003622,K0126,S011,2025-04-16,SCH,60
L003623,K0110,S034,2025-04-16,DOK,90
L003624,K0061,S027,2025-04-16,AST,60
L003625,K0179,S014,2025-04-16,DOK,30
L003626,K0137,S032,2025-04-16,BEG,60
L003627,K0149,S014,2025-04-16,BER,90
L003628,K0087,S007,2025-04-16,SCH,60
L003629,K0063,S010,2025-04-16,AST,60
L003630,K0083,S008,2025-04-16,BER,60
L003631,K0047,S002,2025-04-16,GRP,180
L003632,K0006,S024,2025-04-16,AST,45
L003633,K0060,S006,2025-04-16,AST,180
L003634,K0007,S022,2025-04-16,BER,45
L003635,K0061,S024,2025-04-16,AST,45
L003636,K0122,S018,2025-04-16,GRP,180
L003637,K0121,S026,2025-04-16,DOK,120
L003638,K0004,S003,2025-04-16,BEG,60
L003639,K0098,S010,2025-04-16,AST,90
L003640,K0083,S015,2025-04-16,DOK,60
L003641,K0081,S032,2025-04-16,DOK,60
L003642,K0111,S014,2025-04-16,BER,60
L003643,K0148,S004,2025-04-16,AST,180
L003644,K0083,S029,2025-04-16,SCH,60
L003645,K0128,S015,2025-04-16,FAL,60
L003646,K0007,S014,2025-04-16,BER,180
L003647,K0179,S007,2025-04-16,AST,45
L003648,K0168,S006,2025-04-16,AST,60
L003649,K0142,S003,2025-04-16,GRP,60
L003650,K0157,S034,2025-04-16,FAL,90
L003651,K0145,S004,2025-04-16,FAL,30
L003652,K0131,S001,2025-04-16,AST,45
L003653,K0144,S011,2025-04-16,AST,120
L003654,K0121,S008,2025-04-17,SCH,90
L003655,K0071,S025,2025-04-17,AST,60
L003656,K0012,S022,2025-04-17,FAL,60
L003657,K0150,S006,2025-04-17,BEG,60
L003658,K0128,S034,2025-04-17,AST,180
L003659,K0141,S018,2025-04-17,AST,60
L003660,K0002,S011,2025-04-17,SCH,45
L003661,K0035,S032,2025-04-17,BEG,60
L003662,K0084,S023,2025-04-17,AST,60
L003663,K0159,S034,2025-04-17,BER,60
L003664,K0152,S002,2025-04-17,DOK,120
L003665,K0047,S018,2025-04-17,SCH,120
L003666,K0095,S007,2025-04-17,AST,30
L003667,K0031,S001,2025-04-17,AST,60
L003668,K0001,S002,2025-04-17,AST,180
L003669,K0040,S031,2025-04-17,AST,180
L003670,K0126,S017,2025-04-17,BER,90
L003671,K0109,S024,2025-04-17,SCH,60
L003672,K0043,S020,2025-04-17,SCH,60
L003673,K0049,S012,2025-04-17,AST,180
L003674,K0090,S015,2025-04-17,SCH,30
L003675,K0038,S010,2025-04-17,BEG,30
L003676,K0096,S001,2025-04-17,FAL,90
L003677,K0176,S013,2025-04-17,BEG,60
L003678,K0111,S006,2025-04-17,AST,120
L003679,K0047,S029,2025-04-17,AST,60
L003680,K0146,S025,2025-04-17,BEG,90
L003681,K0128,S034,2025-04-17,BEG,60
L003682,K0131,S008,2025-04-17,GRP,180
L003683,K0179,S015,2025-04-17,SCH,45
L003684,K0102,S003,2025-04-17,SCH,180
L003685,K0046,S022,2025-04-17,AST,45
L003686,K0137,S013,2025-04-17,DOK,60
L003687,K0038,S008,2025-04-17,AST,60
L003688,K0022,S029,2025-04-17,SCH,45
L003689,K0036,S005,2025-04-17,AST,60
L003690,K0022,S006,2025-04-17,AST,60
L003691,K0147,S006,2025-04-17,AST,60
L003692,K0027,S013,2025-04-17,DOK,60
L003693,K0126,S014,2025-04-17,SCH,60
L003694,K0044,S013,2025-04-17,GRP,120
L003695,K0095,S002,2025-04-17,BEG,120
L003696,K0019,S012,2025-04-18,AST,30
L003697,K0005,S008,2025-04-18,GRP,90
L003698,K0087,S026,2025-04-18,SCH,45
L003699,K0043,S018,2025-04-18,SCH,30
L003700,K0095,S005,2025-04-18,BER,30
L003701,K0049,S002,2025-04-18,BEG,60
L003702,K0149,S014,2025-04-18,BEG,180
L003703,K0115,S002,2025-04-18,AST,120
L003704,K0121,S020,2025-04-18,GRP,180
L003705,K0087,S025,2025-04-18,FAL,180
L003706,K0092,S008,2025-04-18,SCH,120
L003707,K0160,S015,2025-04-18,SCH,60
L003708,K0005,S026,2025-04-18,AST,45
L003709,K0010,S017,2025-04-18,SCH,45
L003710,K0032,S029,2025-04-18,DOK,30
L003711,K0178,S008,2025-04-18,BER,30
L003712,K0124,S015,2025-04-18,AST,45
L003713,K0054,S006,2025-04-18,AST,180
L003714,K0103,S011,2025-04-18,DOK,45
L003715,K0059,S029,2025-04-18,SCH,60
L003716,K0112,S018,2025-04-18,DOK,60
L003717,K0062,S005,2025-04-18,AST,30
L003718,K0116,S001,2025-04-18,AST,60
L003719,K0021,S008,2025-04-18,DOK,60
L003720,K0099,S006,2025-04-18,BEG,120
L003721,K0148,S029,2025-04-18,AST,60
L003722,K0178,S017,2025-04-18,AST,90
L003723,K0142,S031,2025-04-18,BEG,45
L003724,K0120,S007,2025-04-18,AST,30
L003725,K0087,S025,2025-04-18,BEG,180
L003726,K0085,S026,2025-04-18,AST,180
L003727,K0134,S025,2025-04-18,BEG,30
L003728,K0014,S034,2025-04-18,SCH,60
L003729,K0068,S023,2025-04-18,GRP,45
L003730,K0141,S031,2025-04-18,BEG,60
L003731,K0108,S015,2025-04-18,SCH,30
L003732,K0108,S008,2025-04-18,BER,30
L003733,K0091,S023,2025-04-18,GRP,45
L003734,K0119,S008,2025-04-18,AST,60
L003735,K0071,S016,2025-04-18,BEG,60
L003736,K0003,S031,2025-04-18,GRP,60
L003737,K0122,S004,2025-04-18,SCH,30
L003738,K0176,S006,2025-04-18,BEG,30
L003739,K0121,S013,2025-04-18,GRP,180
L003740,K0008,S032,2025-04-18,BEG,45
L003741,K0148,S018,2025-04-18,GRP,45
L003742,K0091,S024,2025-04-18,AST,60
L003743,K0063,S012,2025-04-18,AST,90
L003744,K0160,S022,2025-04-21,AST,180
L003745,K0093,S015,2025-04-21,SCH,30
L003746,K0054,S014,2025-04-21,DOK,60
L003747,K0124,S005,2025-04-21,AST,60
L003748,K0158,S013,2025-04-21,AST,60
L003749,K0068,S013,2025-04-21,SCH,45
L003750,K0055,S004,2025-04-21,AST,90
L003751,K0045,S029,2025-04-21,AST,90
L003752,K0038,S023,2025-04-21,SCH,45
L003753,K0054,S022,2025-04-21,BEG,180
L003754,K0103,S014,2025-04-21,BEG,120
L003755,K0151,S017,2025-04-21,BEG,120
L003756,K0004,S026,2025-04-21,DOK,60
L003757,K0128,S007,2025-04-21,AST,180
L003758,K0083,S014,2025-04-21,GRP,90
L003759,K0110,S010,2025-04-21,BEG,60
